message_length,time_interval,message_count_window,payload_entropy,response_time,decryption_errors,signature_errors,replay_flags,handshake_failures,message_type_variance,session_duration,sequential_errors,is_anomaly
240,0.9219940906935347,18,4.883755429942423,0.3114276210239485,0,0,0,0,0.6884607318173859,827.0744054822528,0,0
1096,1.5831354978616283,2,4.893317916520404,0.1981834793445116,0,0,0,0,0.7162148028626626,401.4101340253745,0,0
637,1.2305646473013037,2,3.8267607143139935,0.7846346708743351,0,5,0,0,0.5315768091074236,622.1433781771788,1,1
25449,8.327582655564072,15,7.590993251816313,0.30595151979562635,0,0,0,0,0.29748707652492556,354.24384006381973,0,1
597,3.7715214843927836,15,5.067792844526856,0.7121040177319834,0,1,0,0,0.5464972947122091,71.68836480844496,1,1
1025,1.49049058062825,18,3.86005708543706,0.6682810508303703,0,0,0,0,0.723921923266881,1281.4313070652022,0,0
909,4.053202364305469,17,4.1336494940884805,0.12317204209443927,0,0,0,0,0.7783249969279258,1135.9678588301824,0,0
1671,1.0395129701311592,4,4.889606842969207,0.14035327123651278,0,0,0,0,0.6227781655516251,1003.3590471160585,0,0
1157,4.110260364461445,19,4.656576161190571,0.486128843336475,0,0,0,0,0.9051396606017289,553.8077888263253,0,0
1815,4.032804940859672,8,3.958554792907229,0.2256963029526181,0,0,0,0,0.9638761037745338,1070.150404038844,0,0
23878,5.116774291967475,10,6.862752903996184,0.46453386328371016,0,0,0,0,0.28881798981047274,473.58638876554215,0,1
48008,1.208658639836902,14,6.850779400750154,1.1048276371349248,0,0,0,0,0.31584573485999706,235.0856137283252,0,1
1705,2.2913918706197336,11,5.00953564709179,0.565472952196524,0,0,0,0,0.6126389928025486,866.1713725609136,0,0
965,3.9463129562824264,9,4.308304514655781,0.16702765240875841,0,0,0,0,0.8296658657888786,713.5744261891047,0,0
907,3.1836141646758676,11,4.5804407294006175,0.7030884074419569,0,0,0,0,0.8964549803358297,1597.333141209212,0,0
139,0.0652491360077588,200,4.328177304217057,3.3414668366486135,1,2,0,5,0.08103242724063658,190.77408105720374,2,1
1940,3.19363772791143,10,4.117263492890909,0.6253039059134416,0,0,0,0,0.9329064879170905,777.3026797992229,0,0
721,2.5535113914487026,19,4.408032526061856,0.45632951253518095,0,0,0,0,0.7480756582736443,336.36866574315667,0,0
1164,4.5861525961740055,18,4.7076440443454635,0.7055737358529193,0,0,0,0,0.7400540146772087,1045.4178617181237,0,0
878,1.2391426065771252,20,4.548935059928191,0.7384789134114539,0,0,0,0,0.9320142857928209,818.2253935766566,0,0
1378,3.5959917907366603,16,4.624102893267901,0.7466532292656725,0,0,0,0,0.6888803872269653,1794.7179839416483,0,0
624,0.18059387347119588,72,4.456733971963106,5.6715837618494644,1,2,0,3,0.0774584157984694,159.91470266315798,1,1
1368,4.201467445019733,1,5.1496402938143575,0.15137329864876525,0,0,0,0,0.6369438921514466,179.9496728604297,0,0
196,2.062913025352321,18,4.757911066490838,0.6196417205222907,0,0,0,0,0.9307470161115795,1704.9564665877979,0,0
323,0.8894175042392661,13,4.5259038501188,0.11805143346969155,0,0,0,0,0.6889402822444003,1031.3357696921667,0,0
482,4.1699678366152,15,4.606297765859074,0.44340259344024036,0,0,0,0,0.7656785267687106,821.4112680195753,0,0
2368,5.841075365085404,16,4.587400376395825,1.229336645107431,2,1,0,0,0.690318183335001,59.124536868225775,1,1
196,3.0299562365907704,4,4.002112668602793,0.5110067268565384,0,0,0,0,0.8197910027080335,957.1090076975133,0,0
1690,4.068071953008064,20,4.960372477853167,0.2729795084457747,0,0,0,0,0.6998328249705841,778.0832898209401,0,0
335,4.5820691530274855,2,4.65625736326248,0.2078380781974067,0,0,0,0,0.7471917110905081,1250.4253140931514,0,0
198,1.2767693355810321,17,3.959260669591524,0.7046169836949712,0,0,0,0,0.6063111967190989,1237.7595116300222,0,0
553,0.6711291518068283,29,4.882918134926847,0.5962376037279755,0,0,0,0,0.19598767245435947,290.73896439329826,0,1
1389,4.1672175868991825,17,4.649993299281355,0.6809399574382642,0,0,0,0,0.7383416115936182,919.8932888071223,0,0
735,1.1979166572505586,6,3.8703324701783344,0.7290344971892182,0,0,0,0,0.7036162973729945,680.7813413650356,0,0
1473,1.4824101876703444,16,5.0957286030845195,0.6698992819492415,0,0,0,0,0.9222692807028718,1206.5125628905319,0,0
1366,1.1748037534662845,4,4.860367185346405,0.2720979449524826,0,0,0,0,0.6495567484376845,1252.391604485874,0,0
1002,1.0776557155871918,20,4.531401441887855,0.3872260508905505,0,0,0,0,0.6481598049886597,940.2907814902408,0,0
1357,3.4704668796738005,17,4.796644477004154,0.11817943704261505,0,0,0,0,0.6422627824804319,1221.5435692310878,0,0
1685,0.06718601135382639,74,4.222968941881077,7.516224731939271,2,0,0,5,0.2325581356895562,261.38384906585475,1,1
693,0.9797316095507598,18,4.556208207227359,0.38212593134623857,0,0,1,0,0.03963616652502547,261.49293275337993,0,1
577,4.038964323657643,3,3.8621784745481467,0.19949601618405474,0,0,0,0,0.6200173337585255,1260.6012720742094,0,0
46935,6.681543937674646,15,7.522808104472855,0.8569168543024679,0,0,0,0,0.09229640148274224,370.3189975082814,0,1
53,0.06164537666481768,136,4.019925653926659,1.7659789519007396,1,2,0,1,0.14306169525138596,137.42356917566696,2,1
796,2.003612056166776,6,4.820094442568429,0.31905631977216264,0,0,0,0,0.667261425729054,742.0060960787991,0,0
1235,3.333512260685933,17,4.173330318023444,0.17281625865948186,0,4,0,0,0.7144294401951534,890.1387933519926,1,1
113,4.37640544197494,3,4.720788894294555,0.6244046166903378,0,0,0,0,0.761347757675074,1139.4223206383929,0,0
267,0.05020105788140247,126,4.762440299411889,2.2428706345381215,0,0,0,5,0.19083378896097902,219.34242827031738,1,1
1277,3.515523750019917,19,4.391239202642303,0.32731310132058306,0,0,0,0,0.8609235077265902,413.36018093869006,0,0
1735,4.498881105796555,1,4.707149153081292,0.13875337156831025,0,0,0,0,0.9996645945591468,428.8065620657739,0,0
558,3.7275961046515187,7,4.330047019869969,0.10962780033824628,0,0,0,0,0.7491002521246701,1232.203476742055,0,0
1069,2.7594896956150183,16,3.806925393813056,0.631010821150242,0,0,0,0,0.8219474950451164,341.2802089996702,0,0
381,4.962871355016554,14,4.407321517080721,0.6836893720415276,0,0,0,0,0.615971859665335,76.62387420267997,0,0
201,0.48313803235049074,15,4.296694830663601,0.5637060324822418,0,0,0,0,0.1691723884944402,104.2687730504468,0,1
1490,2.751614413939559,7,4.89819478336997,0.24043830489175355,0,0,0,0,0.9191681864509881,1273.666225102976,0,0
954,4.5179901791747525,3,4.9981580910707555,0.14274351207969488,0,0,0,0,0.904175183410482,1003.0011359469556,0,0
956,0.8517366192864115,15,4.350138206670718,0.799064108604181,0,0,0,0,0.8038914131050533,847.1667322303764,0,0
226,2.9286884049175583,2,4.1057404608854196,0.4924180106951268,0,0,0,0,0.9529066001246209,709.5376966889008,0,0
1389,0.7795727584478981,3,4.4789443419360015,0.7706403382045715,0,0,0,0,0.8786225819509924,745.7613820457311,0,0
1440,4.541700454504855,11,3.855702512501663,0.24905527563392488,0,0,0,0,0.6527218951217224,1220.117477369232,0,0
10290,6.894637434125741,13,7.276782737011564,0.3498509246680722,0,0,0,0,0.38066403937147275,525.4979864680669,0,1
232,4.681274922263118,14,4.608591055993147,0.7310621195802308,0,0,0,0,0.7047298142928218,1348.8958211741817,0,0
512,4.1215803578774795,1,4.65479630578204,0.1668754212651442,0,0,0,0,0.7330073609213856,982.2839189997245,0,0
1593,4.4133287333259155,11,4.588379613891678,0.5790233650994061,0,0,0,0,0.6389770676929322,321.96280147130057,0,0
748,3.881158810525363,7,4.527736185868456,0.6212942646854809,0,0,0,0,0.9535259314332247,415.71855027424044,0,0
20987,2.6995040990307393,9,7.852201336147712,0.9870486210417515,0,0,0,0,0.3899929844924615,359.5304949733345,0,1
1489,4.289614469624977,7,4.4783140219565825,0.47965510230493613,0,0,0,0,0.7844145909797599,412.7791242782959,0,0
1626,4.4845203573207595,9,4.099670405651475,0.26558439070298234,0,0,0,0,0.9757396260412876,284.98153548336234,0,0
1477,3.8680749016648344,3,5.589560426790481,1.0709527025712586,2,2,0,2,0.45495002778615945,164.42993347074452,0,1
1437,1.5120396996188123,15,4.206601108795581,0.7748962406254227,0,0,0,0,0.7646122606625745,1191.272197778809,0,0
1730,1.7752836778234315,19,3.839491452616596,0.10763936179941491,0,0,0,0,0.7062122346525069,1654.670450863806,0,0
1056,0.8097702726825331,16,4.696889950106653,0.770363746032569,0,0,0,0,0.9093870554007177,1158.0997947939768,0,0
444,1.4425530417606112,15,4.695532080555628,0.5484368196532359,0,0,0,0,0.7510278457093317,891.2697884004399,0,0
1305,2.6869536398624243,5,4.343053262749236,0.6382151651510318,0,0,0,0,0.7265420428722288,234.65455189965,0,0
1158,4.456105188665809,2,4.222209889112374,0.23700828212969968,0,0,0,0,0.7224711738631313,610.8524766876388,0,0
839,0.8731835006916283,19,4.907614661983354,0.2835856379842202,0,0,0,0,0.6710219700852775,1022.6408334435312,0,0
1716,1.9282363703336027,20,3.974678019281958,0.6056435550322853,0,0,0,0,0.6162311074453651,1370.700292906933,0,0
1112,1.0528144473191638,15,3.8217011434012074,0.6929069953463481,0,0,0,0,0.6402068508800253,256.34519388563433,0,0
1553,0.523765379260849,3,5.016867146696235,0.6716321318283087,0,0,0,0,0.6610160754891571,1346.1718220173846,0,0
1552,2.3301408236201353,14,3.8906226717597954,0.21137547544216934,0,0,0,0,0.8792408229822706,62.28574392520236,0,0
150,4.605281943264135,6,4.14343613601563,0.31074148462303186,0,0,0,0,0.7412014108304216,1529.0078987445693,0,0
1417,3.735286964123942,13,4.762518511916581,0.6294934268902358,0,0,0,0,0.6505617003281996,498.0051317409696,0,0
1846,0.7040016168401892,5,4.316681511563846,0.4678158810306704,0,0,0,0,0.6058923624119779,759.0652947485758,0,0
585,2.0786003007065474,19,3.854515364671071,0.3180139994729301,0,0,0,0,0.7509789180752583,223.60165512171247,0,0
782,3.9224493750106055,1,4.9935544764101385,0.6871298762683568,0,0,0,0,0.732979964113885,568.5294305834317,0,0
1777,2.314130365425881,4,5.177761691128817,0.5372058423149396,0,3,0,0,0.6805698062269641,164.82175991245765,2,1
1548,4.802162496655799,12,5.060965515947595,0.600945470932195,0,0,0,0,0.7248184809517739,213.32293228504955,0,0
139,2.4892324171589157,10,4.592684476198983,0.3857852308250357,0,0,0,0,0.7932095924884525,1735.8560648173534,0,0
539,2.9427133508928947,13,4.109442040184109,0.7948554428771484,0,0,0,0,0.7698343455445772,1443.2719891946647,0,0
834,2.5458018996514538,25,4.706312818925108,1.1292658453770992,2,3,0,2,0.48177808758777774,82.06442958357715,2,1
791,1.2374512875792671,15,3.963236538184466,0.2043279593164246,0,5,0,0,0.5959672246894298,1587.9028590278206,1,1
130,4.033743671089267,17,3.9516491401157063,0.23383188735083701,0,0,0,0,0.9439482886664781,648.5961193878026,0,0
1177,1.9121069178625536,8,4.044655667687933,0.35164693241438594,0,0,0,0,0.751512841426182,1162.3031982059802,0,0
1055,3.8567735938962606,8,4.485958727709459,0.3664945917503334,0,0,0,0,0.8431237405722305,912.8336413390406,0,0
792,4.0396682722108626,2,4.451410031103693,0.5569860693130473,0,0,0,0,0.9297982462666492,837.9847601165,0,0
1518,2.926309962780774,9,4.726962849028286,0.329889566460133,0,0,0,0,0.8875970811867218,332.9583433866506,0,0
110,0.756124069205237,1,5.196528242693899,0.6601916996627392,0,0,0,0,0.7119167171805466,382.2168339689999,0,0
201,0.436458107488478,28,4.3347294935111025,0.4530345587097387,0,0,1,0,0.17590298684946976,196.6701232105455,0,1
537,2.8170826693021294,6,4.056784821897437,0.5260691634136868,0,0,0,0,0.9442079889399195,791.7814530350332,0,0
1294,2.7058847555178454,11,3.9229555113081696,0.6937559497198557,0,0,0,0,0.9147021393809782,1041.7251404689162,0,0
1533,2.870992055190201,19,4.7864751398857965,0.10691894116266037,0,0,0,0,0.7856157124464116,780.9429543929797,0,0
534,2.3910222334615416,19,3.8394170700503563,0.18087297575874176,0,0,0,0,0.9394202981305456,280.7712287383213,0,0
1487,1.9765321150321422,2,5.140437898079195,0.5035435701551616,0,0,0,0,0.638416800285483,1604.702061990404,0,0
550,1.222967970597164,20,5.1322789716451656,0.2641222727708462,0,0,0,0,0.6211198518112432,1069.256641476009,0,0
1095,0.9979086381453866,15,5.397740252128238,1.3084479753976674,0,1,0,2,0.44714545985716764,294.0938507151963,1,1
538,0.8086606301195937,21,3.878461218513974,0.5603644741121587,0,0,0,0,0.05382132698456752,146.01070863187368,0,1
746,1.1976886216237037,17,4.209398957202826,0.6087308658213172,0,0,0,0,0.9551750428795696,683.8627819549582,0,0
1989,3.8569942571904257,10,4.551927889856342,0.37184756649680717,0,0,0,0,0.9660208340727761,501.3666542038586,0,0
1788,3.8626417202163594,10,4.794841256490984,0.22281907032103299,0,0,0,0,0.771911655135089,1503.6601477766887,0,0
366,5.16817935315716,5,5.280907363169685,1.3857435447300244,0,1,0,1,0.43333783791934444,295.2864237056437,2,1
671,0.7772568204923486,36,4.470312920075681,0.44889294923369416,0,0,1,0,0.06814054622985972,123.60284374814671,0,1
170,2.1708701412552687,17,4.507581109979156,0.18851203888625384,0,0,0,0,0.7878619602799396,1018.996822445184,0,0
261,0.17183948942058233,178,4.300384395951397,7.491406630465675,0,1,0,1,0.1594352763662969,83.83296365038291,1,1
965,4.479447479135274,20,4.715564008649169,0.28268519883602217,0,0,0,0,0.7172046402652595,1230.5802331702096,0,0
1075,2.30670767468144,13,4.299156623482588,0.604919845006628,0,0,0,0,0.7098096276656602,949.9322315901018,0,0
1210,0.15537556177567452,106,5.110459522654425,2.317028285558342,2,1,0,4,0.27198993897434787,39.828497842055256,2,1
1743,1.8140193124309665,5,5.0722876253140985,0.580384905497944,0,0,0,0,0.6690201461500301,1799.8359631953751,0,0
1942,1.032071592325928,3,4.566682487463844,0.6522565785006889,0,0,0,0,0.9263224825136025,1514.6761616486226,0,0
1006,0.7521342298709142,6,4.278448027757814,0.33128142897761326,0,0,0,0,0.6336519119311452,847.6678932775238,0,0
646,4.106253491361279,20,5.190906791821819,0.5345076456486992,0,0,0,0,0.8764922622879037,1463.8399934038787,0,0
611,2.9010755856426087,6,4.557571311724129,0.6441427924708735,0,1,0,2,0.3504123403262185,273.31727549733296,0,1
695,4.710077937377119,5,4.135161624968669,0.42002285950021134,0,0,0,0,0.8643423804400201,671.9032309243772,0,0
1667,2.098887873614911,8,4.602260696990081,0.4276887582836131,0,0,0,0,0.6970239423196675,262.2850130051836,0,0
531,0.8230465373415988,29,3.730896148917298,0.520541570094764,0,0,0,0,0.13204852193230823,177.82332198369485,0,1
1586,4.887216474015951,10,4.747271595681109,0.6447618867212774,0,0,0,0,0.6232640696660392,1780.7826641953595,0,0
553,5.606749571524166,6,5.3922185901433695,1.2043712713349648,0,0,0,2,0.6419897597701398,176.6631687221173,2,1
1445,1.6906650625948962,5,4.0857899207444435,0.3608780891429073,0,0,0,0,0.7883239049692372,862.0695653713278,0,0
404,2.723558033830524,10,4.376992264416947,0.6258053047168938,0,0,0,0,0.6684600189349046,850.6002476456392,0,0
1962,4.966440397794129,15,5.079568624166622,0.5046068034610655,0,0,0,0,0.6214091167577112,47.518646866213025,0,0
744,4.517436770672648,19,4.513845167822465,0.36631641600429143,0,0,0,0,0.9334771822048522,282.12039306474236,0,0
284,0.18225060798947235,25,3.92657584109278,0.43352969811553144,0,0,1,0,0.19153951736834024,170.243738100234,0,1
126,4.30308661980945,9,5.1373798967160855,0.14004355292641596,0,0,0,0,0.7430245795527961,1188.53002530357,0,0
1973,1.3547704105377965,10,5.008346192962339,0.6948173146107947,0,0,0,0,0.7331200163931345,966.9105398309223,0,0
1201,0.5788132673223898,6,3.9407549562797826,0.13883805309245348,0,0,0,0,0.647828650296468,1005.6244810419137,0,0
1528,3.1012631527801315,15,4.729910033136417,0.59761614406221,0,0,0,0,0.8966085483531385,679.4844863169121,0,0
1265,3.572330440762723,4,5.048005802012306,0.7689540105946803,0,0,0,0,0.6183385703350913,1458.6052221141242,0,0
2323,0.005648242197936061,172,5.125786125277668,4.706252186789496,0,0,0,2,0.2789257306157108,40.835159011951895,3,1
1921,4.005970385379694,14,5.068014422921074,0.5667095587707508,0,5,0,0,0.933214950011731,514.9908100333878,2,1
1541,2.46474671447049,2,3.8045302665473097,0.6473793577865093,0,0,0,0,0.9100463436932391,663.2457328797915,0,0
1639,2.3811302279553885,8,4.087449046112535,0.5615070697661594,0,0,0,0,0.7191598827554647,1391.7442878984332,0,0
1577,4.529640531758589,4,5.147475438307352,0.29224200327788524,0,0,0,0,0.9234366903591171,98.57905068493338,0,0
1840,0.8050138911860336,12,4.593851163192002,0.2711436782562972,0,4,0,0,0.5106965247796186,1119.5444759099382,1,1
2405,5.70135551128066,18,5.454675511331179,0.7132476039192249,2,2,0,2,0.5142405819012383,273.5541670710709,2,1
1250,4.538564707759203,16,4.289919187515161,0.3280000841103248,0,0,0,0,0.7520414411713128,506.60511935116216,0,0
1534,2.6369626475048062,17,4.462802914939927,0.7237094028921812,0,0,0,0,0.8275161786816796,1178.10634089889,0,0
1111,3.985622744351702,10,4.9252418873855195,0.4524249983044554,0,0,0,0,0.865753759959055,1641.2505917073888,0,0
1708,0.648242905912495,7,4.9250839253931495,0.24116333426176387,0,0,0,0,0.9566058766953355,33.26931396499306,0,0
1238,4.599655130872824,15,4.281366238666254,0.7451860881271356,0,0,0,0,0.6714128747672382,1367.155460924211,0,0
123,4.706668540594284,17,4.23418080011038,0.5252619872264479,0,0,0,0,0.7612312461684346,288.9508958033603,0,0
1440,2.9855522735231608,7,4.364270101672188,0.7808746186032424,0,0,0,0,0.7485676986562563,450.0770271583976,0,0
720,2.5143303150631198,3,4.009320226283882,0.6557734573140975,0,0,0,0,0.6176647265342149,469.26445499331624,0,0
1878,0.6522513088007256,18,4.69925785761408,0.6057628994774431,0,0,0,0,0.6920005874098852,630.4167480069913,0,0
257,4.915878055668982,4,4.96019025806161,0.609009818569594,0,0,0,0,0.8407352961562157,171.12174271875682,0,0
1442,4.539565146704428,18,5.17543619155543,0.5909772916421462,0,0,0,0,0.7441879296314884,1638.439673733036,0,0
627,5.545960583189996,23,4.536050577237086,1.1883583045547748,0,0,0,0,0.5285848220783294,234.82010048435404,2,1
1039,1.6023701732902098,11,4.466119661908109,0.25359821159117124,0,0,0,0,0.7707798150777132,438.0753623497434,0,0
1014,2.5673422650339095,19,4.141315404343342,0.798657118168904,0,0,0,0,0.6295456655507748,481.2025418618525,0,0
1086,2.527150806587692,13,5.013287303621053,0.3962124777057573,0,0,0,0,0.8818567697342932,255.98249341823976,0,0
682,2.604603029365796,7,4.330839064524994,0.5806420489493263,0,0,0,0,0.6052598470844968,379.134017141191,0,0
617,3.4731207584809223,3,4.616165652001107,0.44198745487466595,0,0,0,0,0.9878569294456746,501.598374907031,0,0
400,1.2280857514693948,16,4.730405183872406,0.7104140978560424,0,0,0,0,0.665401781853643,1083.7215363865462,0,0
412,4.1179038005753945,11,5.115440623333724,0.4825356600508407,0,0,0,0,0.7418271898228928,495.3791047860232,0,0
340,2.3922361703766537,14,3.9580496988249663,0.35852508731037624,0,0,0,0,0.7928918225790829,842.3663490299832,0,0
1349,2.3412057341541024,12,4.834043968173684,0.583907237713344,0,0,0,0,0.937878191215894,418.92211878059936,0,0
2460,0.16679488437781226,88,4.76828912671358,2.5469266621617788,0,0,0,2,0.05529508429345885,150.72689566061348,1,1
2308,4.68288446747694,9,4.626747406162235,0.5105558098284498,2,2,0,0,0.35823438035287625,87.57703129711355,2,1
1490,4.11662549332209,10,5.097824402348006,0.7380349327064734,0,0,0,0,0.8750511045784624,701.7109901764553,0,0
